SN:3K60190400001658 BD:Jun 13 2018 VC:1b25605 MD5:b432f7351a2db2ad2f028115de159f2d
                     Time,      [CH4]_ppm,   [CH4]_ppm_sd,      [H2O]_ppm,   [H2O]_ppm_sd,      [N2O]_ppm,   [N2O]_ppm_sd,     [N2O]d_ppm,  [N2O]d_ppm_sd,     [CH4]d_ppm,  [CH4]d_ppm_sd,      GasP_torr,   GasP_torr_sd,         GasT_C,      GasT_C_sd,         AmbT_C,      AmbT_C_sd,         RD0_us,      RD0_us_sd,         LTC0_v,      LTC0_v_sd,           AIN5,        AIN5_sd,         DetOff,      DetOff_sd, Temp_Status_mA,Temp_Status_mA_sd,Analyzer_Status_mA,Analyzer_Status_mA_sd,       Fit_Flag,      MIU_VALVE,       MIU_DESC
  02/04/2023 15:38:16.422,    1.947274e+0,    0.000000e+0,    1.034668e+4,    0.000000e+0,    3.330080e-1,    0.000000e+0,    3.364895e-1,    0.000000e+0,    1.967633e+0,    0.000000e+0,    8.473736e+1,    0.000000e+0,    2.111817e+1,    0.000000e+0,    1.866795e+1,    0.000000e+0,    8.500000e-1,    0.000000e+0,    2.692565e-1,    0.000000e+0,    1.063520e+0,    0.000000e+0,   -1.049366e+3,    0.000000e+0,    2.000000e+1,    0.000000e+0,    9.000000e+0,    0.000000e+0,              3,             -1,       Disabled
  02/04/2023 15:38:17.416,    1.943342e+0,    0.000000e+0,    1.016877e+4,    0.000000e+0,    3.325368e-1,    0.000000e+0,    3.359531e-1,    0.000000e+0,    1.963306e+0,    0.000000e+0,    8.473726e+1,    0.000000e+0,    2.111730e+1,    0.000000e+0,    1.867205e+1,    0.000000e+0,    8.500000e-1,    0.000000e+0,    2.692565e-1,    0.000000e+0,    1.063536e+0,    0.000000e+0,   -1.049524e+3,    0.000000e+0,    2.000000e+1,    0.000000e+0,    9.000000e+0,    0.000000e+0,              3,             -1,       Disabled
  02/04/2023 15:38:18.411,    1.947796e+0,    0.000000e+0,    1.027291e+4,    0.000000e+0,    3.341006e-1,    0.000000e+0,    3.375684e-1,    0.000000e+0,    1.968013e+0,    0.000000e+0,    8.473122e+1,    0.000000e+0,    2.111697e+1,    0.000000e+0,    1.866164e+1,    0.000000e+0,    8.500000e-1,    0.000000e+0,    2.692565e-1,    0.000000e+0,    1.063437e+0,    0.000000e+0,   -1.049683e+3,    0.000000e+0,    2.000000e+1,    0.000000e+0,    9.000000e+0,    0.000000e+0,              3,             -1,       Disabled
  02/04/2023 15:38:19.406,    1.942105e+0,    0.000000e+0,    1.018566e+4,    0.000000e+0,    3.314991e-1,    0.000000e+0,    3.349104e-1,    0.000000e+0,    1.962090e+0,    0.000000e+0,    8.473270e+1,    0.000000e+0,    2.111653e+1,    0.000000e+0,    1.867173e+1,    0.000000e+0,    8.500000e-1,    0.000000e+0,    2.693599e-1,    0.000000e+0,    1.063495e+0,    0.000000e+0,   -1.049683e+3,    0.000000e+0,    2.000000e+1,    0.000000e+0,    9.000000e+0,    0.000000e+0,              3,             -1,       Disabled
  02/04/2023 15:38:20.400,    1.942197e+0,    0.000000e+0,    1.022868e+4,    0.000000e+0,    3.334449e-1,    0.000000e+0,    3.368908e-1,    0.000000e+0,    1.962269e+0,    0.000000e+0,    8.473846e+1,    0.000000e+0,    2.111599e+1,    0.000000e+0,    1.867635e+1,    0.000000e+0,    8.500000e-1,    0.000000e+0,    2.693599e-1,    0.000000e+0,    1.063506e+0,    0.000000e+0,   -1.049841e+3,    0.000000e+0,    2.000000e+1,    0.000000e+0,    9.000000e+0,    0.000000e+0,              3,             -1,       Disabled
  02/04/2023 15:38:21.394,    1.949359e+0,    0.000000e+0,    1.029110e+4,    0.000000e+0,    3.332006e-1,    0.000000e+0,    3.366652e-1,    0.000000e+0,    1.969629e+0,    0.000000e+0,    8.473726e+1,    0.000000e+0,    2.111575e+1,    0.000000e+0,    1.869263e+1,    0.000000e+0,    8.500000e-1,    0.000000e+0,    2.693599e-1,    0.000000e+0,    1.063451e+0,    0.000000e+0,   -1.049841e+3,    0.000000e+0,    2.000000e+1,    0.000000e+0,    9.000000e+0,    0.000000e+0,              3,             -1,       Disabled
  02/04/2023 15:38:22.389,    1.946454e+0,    0.000000e+0,    1.019161e+4,    0.000000e+0,    3.337944e-1,    0.000000e+0,    3.372313e-1,    0.000000e+0,    1.966496e+0,    0.000000e+0,    8.473475e+1,    0.000000e+0,    2.111607e+1,    0.000000e+0,    1.868369e+1,    0.000000e+0,    8.500000e-1,    0.000000e+0,    2.693599e-1,    0.000000e+0,    1.063421e+0,    0.000000e+0,   -1.049999e+3,    0.000000e+0,    2.000000e+1,    0.000000e+0,    9.000000e+0,    0.000000e+0,              3,             -1,       Disabled
  02/04/2023 15:38:23.384,    1.948162e+0,    0.000000e+0,    1.038306e+4,    0.000000e+0,    3.331892e-1,    0.000000e+0,    3.366850e-1,    0.000000e+0,    1.968602e+0,    0.000000e+0,    8.473250e+1,    0.000000e+0,    2.111538e+1,    0.000000e+0,    1.868627e+1,    0.000000e+0,    8.500000e-1,    0.000000e+0,    2.693599e-1,    0.000000e+0,    1.063431e+0,    0.000000e+0,   -1.049999e+3,    0.000000e+0,    2.000000e+1,    0.000000e+0,    9.000000e+0,    0.000000e+0,              3,             -1,       Disabled
  02/04/2023 15:38:24.378,    1.943283e+0,    0.000000e+0,    1.013480e+4,    0.000000e+0,    3.328106e-1,    0.000000e+0,    3.362181e-1,    0.000000e+0,    1.963179e+0,    0.000000e+0,    8.473875e+1,    0.000000e+0,    2.111671e+1,    0.000000e+0,    1.868958e+1,    0.000000e+0,    8.500000e-1,    0.000000e+0,    2.693599e-1,    0.000000e+0,    1.063535e+0,    0.000000e+0,   -1.050157e+3,    0.000000e+0,    2.000000e+1,    0.000000e+0,    9.000000e+0,    0.000000e+0,              3,             -1,       Disabled
  02/04/2023 15:38:25.372,    1.948771e+0,    0.000000e+0,    1.024227e+4,    0.000000e+0,    3.332683e-1,    0.000000e+0,    3.367171e-1,    0.000000e+0,    1.968937e+0,    0.000000e+0,    8.473354e+1,    0.000000e+0,    2.111869e+1,    0.000000e+0,    1.868881e+1,    0.000000e+0,    8.500000e-1,    0.000000e+0,    2.693599e-1,    0.000000e+0,    1.063530e+0,    0.000000e+0,   -1.050157e+3,    0.000000e+0,    2.000000e+1,    0.000000e+0,    9.000000e+0,    0.000000e+0,              3,             -1,       Disabled
  02/04/2023 15:38:26.367,    1.950586e+0,    0.000000e+0,    1.032654e+4,    0.000000e+0,    3.330887e-1,    0.000000e+0,    3.365643e-1,    0.000000e+0,    1.970939e+0,    0.000000e+0,    8.473875e+1,    0.000000e+0,    2.111604e+1,    0.000000e+0,    1.869778e+1,    0.000000e+0,    8.500000e-1,    0.000000e+0,    2.693599e-1,    0.000000e+0,    1.063469e+0,    0.000000e+0,   -1.050315e+3,    0.000000e+0,    2.000000e+1,    0.000000e+0,    9.000000e+0,    0.000000e+0,              3,             -1,       Disabled
  02/04/2023 15:38:27.362,    1.944925e+0,    0.000000e+0,    1.019719e+4,    0.000000e+0,    3.337603e-1,    0.000000e+0,    3.371987e-1,    0.000000e+0,    1.964962e+0,    0.000000e+0,    8.473295e+1,    0.000000e+0,    2.111579e+1,    0.000000e+0,    1.869758e+1,    0.000000e+0,    8.500000e-1,    0.000000e+0,    2.693599e-1,    0.000000e+0,    1.063475e+0,    0.000000e+0,   -1.050315e+3,    0.000000e+0,    2.000000e+1,    0.000000e+0,    9.000000e+0,    0.000000e+0,              3,             -1,       Disabled
  02/04/2023 15:38:28.356,    1.948272e+0,    0.000000e+0,    1.026823e+4,    0.000000e+0,    3.334728e-1,    0.000000e+0,    3.369325e-1,    0.000000e+0,    1.968484e+0,    0.000000e+0,    8.473362e+1,    0.000000e+0,    2.111602e+1,    0.000000e+0,    1.870729e+1,    0.000000e+0,    8.500000e-1,    0.000000e+0,    2.693599e-1,    0.000000e+0,    1.063406e+0,    0.000000e+0,   -1.050473e+3,    0.000000e+0,    2.000000e+1,    0.000000e+0,    9.000000e+0,    0.000000e+0,              3,             -1,       Disabled
  02/04/2023 15:38:29.351,    1.946070e+0,    0.000000e+0,    1.015767e+4,    0.000000e+0,    3.336057e-1,    0.000000e+0,    3.370291e-1,    0.000000e+0,    1.966040e+0,    0.000000e+0,    8.473654e+1,    0.000000e+0,    2.111562e+1,    0.000000e+0,    1.870789e+1,    0.000000e+0,    8.500000e-1,    0.000000e+0,    2.693599e-1,    0.000000e+0,    1.063392e+0,    0.000000e+0,   -1.050473e+3,    0.000000e+0,    2.000000e+1,    0.000000e+0,    9.000000e+0,    0.000000e+0,              3,             -1,       Disabled
  02/04/2023 15:38:30.345,    1.946248e+0,    0.000000e+0,    1.031251e+4,    0.000000e+0,    3.336130e-1,    0.000000e+0,    3.370892e-1,    0.000000e+0,    1.966528e+0,    0.000000e+0,    8.473612e+1,    0.000000e+0,    2.111538e+1,    0.000000e+0,    1.871431e+1,    0.000000e+0,    8.500000e-1,    0.000000e+0,    2.693599e-1,    0.000000e+0,    1.063356e+0,    0.000000e+0,   -1.050631e+3,    0.000000e+0,    2.000000e+1,    0.000000e+0,    9.000000e+0,    0.000000e+0,              3,             -1,       Disabled
  02/04/2023 15:38:31.340,    1.946754e+0,    0.000000e+0,    1.010249e+4,    0.000000e+0,    3.334501e-1,    0.000000e+0,    3.368531e-1,    0.000000e+0,    1.966622e+0,    0.000000e+0,    8.473157e+1,    0.000000e+0,    2.111598e+1,    0.000000e+0,    1.872648e+1,    0.000000e+0,    8.500000e-1,    0.000000e+0,    2.693599e-1,    0.000000e+0,    1.063353e+0,    0.000000e+0,   -1.050631e+3,    0.000000e+0,    2.000000e+1,    0.000000e+0,    9.000000e+0,    0.000000e+0,              3,             -1,       Disabled
  02/04/2023 15:38:32.334,    1.943489e+0,    0.000000e+0,    1.018452e+4,    0.000000e+0,    3.324770e-1,    0.000000e+0,    3.358979e-1,    0.000000e+0,    1.963486e+0,    0.000000e+0,    8.473331e+1,    0.000000e+0,    2.111579e+1,    0.000000e+0,    1.872571e+1,    0.000000e+0,    8.500000e-1,    0.000000e+0,    2.693599e-1,    0.000000e+0,    1.063452e+0,    0.000000e+0,   -1.050790e+3,    0.000000e+0,    2.000000e+1,    0.000000e+0,    9.000000e+0,    0.000000e+0,              3,             -1,       Disabled
  02/04/2023 15:38:33.329,    1.947408e+0,    0.000000e+0,    1.015037e+4,    0.000000e+0,    3.322783e-1,    0.000000e+0,    3.356856e-1,    0.000000e+0,    1.967377e+0,    0.000000e+0,    8.473610e+1,    0.000000e+0,    2.111620e+1,    0.000000e+0,    1.873263e+1,    0.000000e+0,    8.500000e-1,    0.000000e+0,    2.693599e-1,    0.000000e+0,    1.063476e+0,    0.000000e+0,   -1.050790e+3,    0.000000e+0,    2.000000e+1,    0.000000e+0,    9.000000e+0,    0.000000e+0,              3,             -1,       Disabled
  02/04/2023 15:38:34.324,    1.947942e+0,    0.000000e+0,    1.030614e+4,    0.000000e+0,    3.342715e-1,    0.000000e+0,    3.377524e-1,    0.000000e+0,    1.968227e+0,    0.000000e+0,    8.473564e+1,    0.000000e+0,    2.111896e+1,    0.000000e+0,    1.873563e+1,    0.000000e+0,    8.500000e-1,    0.000000e+0,    2.693599e-1,    0.000000e+0,    1.063622e+0,    0.000000e+0,   -1.050948e+3,    0.000000e+0,    2.000000e+1,    0.000000e+0,    9.000000e+0,    0.000000e+0,              3,             -1,       Disabled
  02/04/2023 15:38:35.318,    1.946852e+0,    0.000000e+0,    1.014763e+4,    0.000000e+0,    3.326586e-1,    0.000000e+0,    3.360689e-1,    0.000000e+0,    1.966810e+0,    0.000000e+0,    8.473221e+1,    0.000000e+0,    2.111602e+1,    0.000000e+0,    1.873837e+1,    0.000000e+0,    8.500000e-1,    0.000000e+0,    2.693599e-1,    0.000000e+0,    1.063537e+0,    0.000000e+0,   -1.050948e+3,    0.000000e+0,    2.000000e+1,    0.000000e+0,    9.000000e+0,    0.000000e+0,              3,             -1,       Disabled
  02/04/2023 15:38:36.312,    1.946679e+0,    0.000000e+0,    1.020290e+4,    0.000000e+0,    3.342904e-1,    0.000000e+0,    3.377363e-1,    0.000000e+0,    1.966746e+0,    0.000000e+0,    8.473355e+1,    0.000000e+0,    2.111674e+1,    0.000000e+0,    1.874946e+1,    0.000000e+0,    8.500000e-1,    0.000000e+0,    2.693599e-1,    0.000000e+0,    1.063459e+0,    0.000000e+0,   -1.051106e+3,    0.000000e+0,    2.000000e+1,    0.000000e+0,    9.000000e+0,    0.000000e+0,              3,             -1,       Disabled
  02/04/2023 15:38:37.307,    1.945493e+0,    0.000000e+0,    1.021741e+4,    0.000000e+0,    3.327991e-1,    0.000000e+0,    3.362346e-1,    0.000000e+0,    1.965576e+0,    0.000000e+0,    8.473902e+1,    0.000000e+0,    2.111651e+1,    0.000000e+0,    1.874844e+1,    0.000000e+0,    8.500000e-1,    0.000000e+0,    2.693599e-1,    0.000000e+0,    1.063511e+0,    0.000000e+0,   -1.051264e+3,    0.000000e+0,    2.000000e+1,    0.000000e+0,    9.000000e+0,    0.000000e+0,              3,             -1,       Disabled
  02/04/2023 15:38:38.302,    1.944222e+0,    0.000000e+0,    1.013654e+4,    0.000000e+0,    3.339671e-1,    0.000000e+0,    3.373870e-1,    0.000000e+0,    1.964132e+0,    0.000000e+0,    8.473978e+1,    0.000000e+0,    2.111672e+1,    0.000000e+0,    1.874984e+1,    0.000000e+0,    8.500000e-1,    0.000000e+0,    2.693599e-1,    0.000000e+0,    1.063439e+0,    0.000000e+0,   -1.051264e+3,    0.000000e+0,    2.000000e+1,    0.000000e+0,    9.000000e+0,    0.000000e+0,              3,             -1,       Disabled
  02/04/2023 15:38:39.297,    1.948145e+0,    0.000000e+0,    1.019415e+4,    0.000000e+0,    3.332626e-1,    0.000000e+0,    3.366949e-1,    0.000000e+0,    1.968209e+0,    0.000000e+0,    8.473348e+1,    0.000000e+0,    2.111706e+1,    0.000000e+0,    1.874970e+1,    0.000000e+0,    8.500000e-1,    0.000000e+0,    2.693599e-1,    0.000000e+0,    1.063404e+0,    0.000000e+0,   -1.051422e+3,    0.000000e+0,    2.000000e+1,    0.000000e+0,    9.000000e+0,    0.000000e+0,              3,             -1,       Disabled
  02/04/2023 15:38:40.290,    1.948309e+0,    0.000000e+0,    1.025384e+4,    0.000000e+0,    3.340002e-1,    0.000000e+0,    3.374605e-1,    0.000000e+0,    1.968494e+0,    0.000000e+0,    8.474057e+1,    0.000000e+0,    2.112175e+1,    0.000000e+0,    1.874822e+1,    0.000000e+0,    8.500000e-1,    0.000000e+0,    2.693599e-1,    0.000000e+0,    1.063605e+0,    0.000000e+0,   -1.051422e+3,    0.000000e+0,    2.000000e+1,    0.000000e+0,    9.000000e+0,    0.000000e+0,              3,             -1,       Disabled
  02/04/2023 15:38:41.285,    1.947550e+0,    0.000000e+0,    1.023548e+4,    0.000000e+0,    3.335577e-1,    0.000000e+0,    3.370071e-1,    0.000000e+0,    1.967690e+0,    0.000000e+0,    8.473471e+1,    0.000000e+0,    2.111729e+1,    0.000000e+0,    1.875977e+1,    0.000000e+0,    8.500000e-1,    0.000000e+0,    2.693599e-1,    0.000000e+0,    1.063395e+0,    0.000000e+0,   -1.051580e+3,    0.000000e+0,    2.000000e+1,    0.000000e+0,    9.000000e+0,    0.000000e+0,              3,             -1,       Disabled
  02/04/2023 15:38:42.280,    1.944240e+0,    0.000000e+0,    1.010970e+4,    0.000000e+0,    3.326399e-1,    0.000000e+0,    3.360371e-1,    0.000000e+0,    1.964096e+0,    0.000000e+0,    8.473486e+1,    0.000000e+0,    2.112304e+1,    0.000000e+0,    1.876193e+1,    0.000000e+0,    8.500000e-1,    0.000000e+0,    2.693599e-1,    0.000000e+0,    1.063538e+0,    0.000000e+0,   -1.051580e+3,    0.000000e+0,    2.000000e+1,    0.000000e+0,    9.000000e+0,    0.000000e+0,              3,             -1,       Disabled
  02/04/2023 15:38:43.274,    1.948707e+0,    0.000000e+0,    1.022583e+4,    0.000000e+0,    3.340086e-1,    0.000000e+0,    3.374594e-1,    0.000000e+0,    1.968840e+0,    0.000000e+0,    8.473863e+1,    0.000000e+0,    2.111764e+1,    0.000000e+0,    1.876648e+1,    0.000000e+0,    8.500000e-1,    0.000000e+0,    2.693599e-1,    0.000000e+0,    1.063435e+0,    0.000000e+0,   -1.051739e+3,    0.000000e+0,    2.000000e+1,    0.000000e+0,    9.000000e+0,    0.000000e+0,              3,             -1,       Disabled
  02/04/2023 15:38:44.269,    1.948291e+0,    0.000000e+0,    1.028263e+4,    0.000000e+0,    3.337554e-1,    0.000000e+0,    3.372229e-1,    0.000000e+0,    1.968533e+0,    0.000000e+0,    8.473441e+1,    0.000000e+0,    2.111960e+1,    0.000000e+0,    1.876392e+1,    0.000000e+0,    8.500000e-1,    0.000000e+0,    2.693599e-1,    0.000000e+0,    1.063383e+0,    0.000000e+0,   -1.051897e+3,    0.000000e+0,    2.000000e+1,    0.000000e+0,    9.000000e+0,    0.000000e+0,              3,             -1,       Disabled
  02/04/2023 15:38:45.264,    1.949369e+0,    0.000000e+0,    1.020008e+4,    0.000000e+0,    3.339029e-1,    0.000000e+0,    3.373439e-1,    0.000000e+0,    1.969458e+0,    0.000000e+0,    8.473983e+1,    0.000000e+0,    2.111891e+1,    0.000000e+0,    1.876774e+1,    0.000000e+0,    8.500000e-1,    0.000000e+0,    2.693599e-1,    0.000000e+0,    1.063367e+0,    0.000000e+0,   -1.051897e+3,    0.000000e+0,    2.000000e+1,    0.000000e+0,    9.000000e+0,    0.000000e+0,              3,             -1,       Disabled
  02/04/2023 15:38:46.258,    1.947765e+0,    0.000000e+0,    1.029112e+4,    0.000000e+0,    3.344242e-1,    0.000000e+0,    3.379016e-1,    0.000000e+0,    1.968018e+0,    0.000000e+0,    8.473429e+1,    0.000000e+0,    2.111898e+1,    0.000000e+0,    1.877271e+1,    0.000000e+0,    8.500000e-1,    0.000000e+0,    2.693599e-1,    0.000000e+0,    1.063366e+0,    0.000000e+0,   -1.052055e+3,    0.000000e+0,    2.000000e+1,    0.000000e+0,    9.000000e+0,    0.000000e+0,              3,             -1,       Disabled
  02/04/2023 15:38:47.252,    1.948737e+0,    0.000000e+0,    1.025358e+4,    0.000000e+0,    3.327675e-1,    0.000000e+0,    3.362149e-1,    0.000000e+0,    1.968926e+0,    0.000000e+0,    8.473452e+1,    0.000000e+0,    2.111920e+1,    0.000000e+0,    1.876780e+1,    0.000000e+0,    8.500000e-1,    0.000000e+0,    2.692945e-1,    0.000000e+0,    1.063348e+0,    0.000000e+0,   -1.052055e+3,    0.000000e+0,    2.000000e+1,    0.000000e+0,    9.000000e+0,    0.000000e+0,              3,             -1,       Disabled
  02/04/2023 15:38:48.247,    1.948271e+0,    0.000000e+0,    1.024519e+4,    0.000000e+0,    3.347462e-1,    0.000000e+0,    3.382113e-1,    0.000000e+0,    1.968439e+0,    0.000000e+0,    8.473532e+1,    0.000000e+0,    2.112643e+1,    0.000000e+0,    1.877272e+1,    0.000000e+0,    8.500000e-1,    0.000000e+0,    2.692945e-1,    0.000000e+0,    1.063608e+0,    0.000000e+0,   -1.052213e+3,    0.000000e+0,    2.000000e+1,    0.000000e+0,    9.000000e+0,    0.000000e+0,              3,             -1,       Disabled
  02/04/2023 15:38:49.241,    1.949937e+0,    0.000000e+0,    1.020559e+4,    0.000000e+0,    3.332408e-1,    0.000000e+0,    3.366768e-1,    0.000000e+0,    1.970042e+0,    0.000000e+0,    8.473315e+1,    0.000000e+0,    2.111854e+1,    0.000000e+0,    1.877942e+1,    0.000000e+0,    8.500000e-1,    0.000000e+0,    2.692945e-1,    0.000000e+0,    1.063489e+0,    0.000000e+0,   -1.052213e+3,    0.000000e+0,    2.000000e+1,    0.000000e+0,    9.000000e+0,    0.000000e+0,              3,             -1,       Disabled
  02/04/2023 15:38:50.236,    1.944838e+0,    0.000000e+0,    1.021174e+4,    0.000000e+0,    3.352016e-1,    0.000000e+0,    3.386599e-1,    0.000000e+0,    1.964903e+0,    0.000000e+0,    8.473364e+1,    0.000000e+0,    2.111886e+1,    0.000000e+0,    1.877521e+1,    0.000000e+0,    8.500000e-1,    0.000000e+0,    2.692945e-1,    0.000000e+0,    1.063534e+0,    0.000000e+0,   -1.052371e+3,    0.000000e+0,    2.000000e+1,    0.000000e+0,    9.000000e+0,    0.000000e+0,              3,             -1,       Disabled
  02/04/2023 15:38:51.230,    1.949202e+0,    0.000000e+0,    1.021764e+4,    0.000000e+0,    3.332895e-1,    0.000000e+0,    3.367301e-1,    0.000000e+0,    1.969324e+0,    0.000000e+0,    8.473256e+1,    0.000000e+0,    2.112064e+1,    0.000000e+0,    1.877196e+1,    0.000000e+0,    8.500000e-1,    0.000000e+0,    2.692945e-1,    0.000000e+0,    1.063527e+0,    0.000000e+0,   -1.052371e+3,    0.000000e+0,    2.000000e+1,    0.000000e+0,    9.000000e+0,    0.000000e+0,              3,             -1,       Disabled
  02/04/2023 15:38:52.225,    1.944540e+0,    0.000000e+0,    1.010463e+4,    0.000000e+0,    3.340052e-1,    0.000000e+0,    3.374147e-1,    0.000000e+0,    1.964389e+0,    0.000000e+0,    8.473946e+1,    0.000000e+0,    2.112120e+1,    0.000000e+0,    1.878014e+1,    0.000000e+0,    8.500000e-1,    0.000000e+0,    2.692945e-1,    0.000000e+0,    1.063525e+0,    0.000000e+0,   -1.052530e+3,    0.000000e+0,    2.000000e+1,    0.000000e+0,    9.000000e+0,    0.000000e+0,              3,             -1,       Disabled
  02/04/2023 15:38:53.220,    1.949020e+0,    0.000000e+0,    1.024409e+4,    0.000000e+0,    3.346776e-1,    0.000000e+0,    3.381416e-1,    0.000000e+0,    1.969192e+0,    0.000000e+0,    8.473675e+1,    0.000000e+0,    2.112201e+1,    0.000000e+0,    1.877507e+1,    0.000000e+0,    8.500000e-1,    0.000000e+0,    2.692271e-1,    0.000000e+0,    1.063452e+0,    0.000000e+0,   -1.052530e+3,    0.000000e+0,    2.000000e+1,    0.000000e+0,    9.000000e+0,    0.000000e+0,              3,             -1,       Disabled
  02/04/2023 15:38:54.214,    1.947394e+0,    0.000000e+0,    1.014812e+4,    0.000000e+0,    3.331383e-1,    0.000000e+0,    3.365537e-1,    0.000000e+0,    1.967359e+0,    0.000000e+0,    8.473431e+1,    0.000000e+0,    2.112193e+1,    0.000000e+0,    1.878178e+1,    0.000000e+0,    8.500000e-1,    0.000000e+0,    2.692271e-1,    0.000000e+0,    1.063425e+0,    0.000000e+0,   -1.052688e+3,    0.000000e+0,    2.000000e+1,    0.000000e+0,    9.000000e+0,    0.000000e+0,              3,             -1,       Disabled
  02/04/2023 15:38:55.209,    1.944359e+0,    0.000000e+0,    1.028343e+4,    0.000000e+0,    3.345581e-1,    0.000000e+0,    3.380343e-1,    0.000000e+0,    1.964561e+0,    0.000000e+0,    8.473190e+1,    0.000000e+0,    2.112270e+1,    0.000000e+0,    1.878081e+1,    0.000000e+0,    8.500000e-1,    0.000000e+0,    2.692271e-1,    0.000000e+0,    1.063380e+0,    0.000000e+0,   -1.052688e+3,    0.000000e+0,    2.000000e+1,    0.000000e+0,    9.000000e+0,    0.000000e+0,              3,             -1,       Disabled
  02/04/2023 15:38:56.203,    1.947456e+0,    0.000000e+0,    1.022102e+4,    0.000000e+0,    3.334653e-1,    0.000000e+0,    3.369089e-1,    0.000000e+0,    1.967566e+0,    0.000000e+0,    8.473466e+1,    0.000000e+0,    2.112503e+1,    0.000000e+0,    1.878348e+1,    0.000000e+0,    8.500000e-1,    0.000000e+0,    2.692271e-1,    0.000000e+0,    1.063483e+0,    0.000000e+0,   -1.052846e+3,    0.000000e+0,    2.000000e+1,    0.000000e+0,    9.000000e+0,    0.000000e+0,              3,             -1,       Disabled
  02/04/2023 15:38:57.197,    1.947091e+0,    0.000000e+0,    1.022659e+4,    0.000000e+0,    3.339450e-1,    0.000000e+0,    3.373955e-1,    0.000000e+0,    1.967209e+0,    0.000000e+0,    8.473788e+1,    0.000000e+0,    2.112184e+1,    0.000000e+0,    1.878869e+1,    0.000000e+0,    8.500000e-1,    0.000000e+0,    2.692271e-1,    0.000000e+0,    1.063411e+0,    0.000000e+0,   -1.052846e+3,    0.000000e+0,    2.000000e+1,    0.000000e+0,    9.000000e+0,    0.000000e+0,              3,             -1,       Disabled
  02/04/2023 15:38:58.192,    1.948553e+0,    0.000000e+0,    1.026261e+4,    0.000000e+0,    3.333297e-1,    0.000000e+0,    3.367860e-1,    0.000000e+0,    1.968758e+0,    0.000000e+0,    8.473365e+1,    0.000000e+0,    2.112220e+1,    0.000000e+0,    1.879282e+1,    0.000000e+0,    8.500000e-1,    0.000000e+0,    2.692271e-1,    0.000000e+0,    1.063402e+0,    0.000000e+0,   -1.053004e+3,    0.000000e+0,    2.000000e+1,    0.000000e+0,    9.000000e+0,    0.000000e+0,              3,             -1,       Disabled
  02/04/2023 15:38:59.187,    1.947714e+0,    0.000000e+0,    1.017339e+4,    0.000000e+0,    3.343174e-1,    0.000000e+0,    3.377535e-1,    0.000000e+0,    1.967733e+0,    0.000000e+0,    8.474008e+1,    0.000000e+0,    2.112234e+1,    0.000000e+0,    1.879813e+1,    0.000000e+0,    8.500000e-1,    0.000000e+0,    2.692271e-1,    0.000000e+0,    1.063443e+0,    0.000000e+0,   -1.053004e+3,    0.000000e+0,    2.000000e+1,    0.000000e+0,    9.000000e+0,    0.000000e+0,              3,             -1,       Disabled
  02/04/2023 15:39:00.182,    1.948577e+0,    0.000000e+0,    1.029065e+4,    0.000000e+0,    3.344288e-1,    0.000000e+0,    3.379061e-1,    0.000000e+0,    1.968838e+0,    0.000000e+0,    8.473240e+1,    0.000000e+0,    2.112221e+1,    0.000000e+0,    1.879117e+1,    0.000000e+0,    8.500000e-1,    0.000000e+0,    2.692271e-1,    0.000000e+0,    1.063453e+0,    0.000000e+0,   -1.053162e+3,    0.000000e+0,    2.000000e+1,    0.000000e+0,    9.000000e+0,    0.000000e+0,              3,             -1,       Disabled
  02/04/2023 15:39:01.176,    1.945968e+0,    0.000000e+0,    1.016608e+4,    0.000000e+0,    3.338361e-1,    0.000000e+0,    3.372647e-1,    0.000000e+0,    1.965954e+0,    0.000000e+0,    8.473555e+1,    0.000000e+0,    2.112269e+1,    0.000000e+0,    1.878921e+1,    0.000000e+0,    8.500000e-1,    0.000000e+0,    2.692271e-1,    0.000000e+0,    1.063486e+0,    0.000000e+0,   -1.053162e+3,    0.000000e+0,    2.000000e+1,    0.000000e+0,    9.000000e+0,    0.000000e+0,              3,             -1,       Disabled
  02/04/2023 15:39:02.170,    1.946552e+0,    0.000000e+0,    1.028595e+4,    0.000000e+0,    3.338620e-1,    0.000000e+0,    3.373318e-1,    0.000000e+0,    1.966782e+0,    0.000000e+0,    8.473577e+1,    0.000000e+0,    2.112230e+1,    0.000000e+0,    1.878658e+1,    0.000000e+0,    8.500000e-1,    0.000000e+0,    2.692271e-1,    0.000000e+0,    1.063498e+0,    0.000000e+0,   -1.053320e+3,    0.000000e+0,    2.000000e+1,    0.000000e+0,    9.000000e+0,    0.000000e+0,              3,             -1,       Disabled
  02/04/2023 15:39:03.166,    1.945621e+0,    0.000000e+0,    1.024449e+4,    0.000000e+0,    3.341511e-1,    0.000000e+0,    3.376097e-1,    0.000000e+0,    1.965760e+0,    0.000000e+0,    8.474180e+1,    0.000000e+0,    2.112222e+1,    0.000000e+0,    1.878418e+1,    0.000000e+0,    8.500000e-1,    0.000000e+0,    2.692271e-1,    0.000000e+0,    1.063504e+0,    0.000000e+0,   -1.053320e+3,    0.000000e+0,    2.000000e+1,    0.000000e+0,    9.000000e+0,    0.000000e+0,              3,             -1,       Disabled
