DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                WarmBoxTemp               EtalonTemp                DasTemp                   MPVPosition               solenoid_valves           OutletValve               MeasurementMode           species                   HP_12CH4                  HP_12CH4_dry              HP_13CH4                  HR_13CH4                  Delta_iCH4_Raw            HP_Delta_iCH4_Raw         HP_Delta_iCH4_30s         HP_Delta_iCH4_2min        HP_Delta_iCH4_5min        HR_12CH4                  HR_12CH4_dry              HR_Delta_iCH4_Raw         HR_Delta_iCH4_30s         HR_Delta_iCH4_2min        HR_Delta_iCH4_5min        ChemDetect                H2O                       12CO2                     12CO2_dry                 13CO2                     Delta_Raw_iCO2            Delta_30s_iCO2            Delta_2min_iCO2           Delta_5min_iCO2           peak87_baseave_spec       peak88_baseave            peakheight_5              peak0_spec                ch4_splinemax             peak30_spec               peak_30                   SSIMPressure              PPF_res                   PPF_base_offset           PPF_slope_offset          PPF_shift                 PPF_CH4_conc              PPF_H2O_conc              PPF_C2H6_conc             PPF_C2H4_conc             PPF_NH3_conc              PPF_H2S_conc              
2025-05-13                07:55:15.516              132.37170737              3176.920977               1747122915.517            0                         963                       1.4799984741E+02          4.5006278992E+01          4.4995018005E+01          4.5046195984E+01          4.0562500000E+01          0.0000000000E+00          0.0000000000E+00          3.4448851562E+04          3.0000000000E+00          1.0500000000E+02          2.0252115091E+00          2.0502761194E+00          2.1962558535E-02          2.1718108825E-02          -4.6737589164E+01         -4.6737589164E+01         -5.1420206367E+01         -5.0251104197E+01         -4.9387151675E+01         1.9893017727E+00          2.0218464687E+00          -4.4092826798E+01         -4.9575058968E+01         -4.8208095856E+01         -4.7184907682E+01         0.0000000000E+00          1.0003158974E+00          5.1431936999E+02          5.2355397396E+02          5.8218622087E+00          -1.0439499740E+01         -1.0871266060E+01         -1.0797569056E+01         -1.0484193457E+01         3.1313135860E+02          9.2115945710E+00          2.8114400145E+00          4.6332305029E+00          4.6590968373E+02          6.1019269739E+01          6.1253013555E+01          0.0000000000E+00          1.5002586219E-01          -1.7050965950E+00         1.5880728761E-01          8.9621150342E-05          1.9826999316E+00          1.0015240676E+00          -4.2911665247E-01         4.5583751128E-03          3.3211708627E-02          -4.3013836142E+00         
2025-05-13                07:55:16.111              132.37171425              3176.921142               1747122916.111            0                         963                       1.4799952738E+02          4.5006278992E+01          4.4995018005E+01          4.5046195984E+01          4.0562500000E+01          0.0000000000E+00          0.0000000000E+00          3.4448865550E+04          3.0000000000E+00          1.0600000000E+02          2.0252115091E+00          2.0502761194E+00          2.1962558535E-02          2.1718108825E-02          -4.6737589164E+01         -4.6737589164E+01         -5.1420206367E+01         -5.0251104197E+01         -4.9387151675E+01         1.9893017727E+00          2.0218464687E+00          -4.4092826798E+01         -4.9575058968E+01         -4.8208095856E+01         -4.7184907682E+01         0.0000000000E+00          1.0003158974E+00          5.1431936999E+02          5.2355397396E+02          5.8148479383E+00          -1.1631737666E+01         -1.1101768500E+01         -1.0833415596E+01         -1.0510887626E+01         3.1313135860E+02          9.2024181586E+00          2.8114400145E+00          4.6332305029E+00          4.6590968373E+02          6.1019269739E+01          6.1253013555E+01          0.0000000000E+00          1.5002586219E-01          -1.7050965950E+00         1.5880728761E-01          8.9621150342E-05          1.9826999316E+00          1.0015240676E+00          -4.2911665247E-01         4.5583751128E-03          3.3211708627E-02          -4.3013836142E+00         
2025-05-13                07:55:17.377              132.37172890              3176.921494               1747122917.377            0                         963                       1.4799763921E+02          4.5006278992E+01          4.4995018005E+01          4.5046195984E+01          4.0562500000E+01          0.0000000000E+00          0.0000000000E+00          3.4446226221E+04          3.0000000000E+00          1.5000000000E+02          2.0254622075E+00          2.0505803878E+00          2.1652336885E-02          2.1390831720E-02          -6.0341891560E+01         -6.0341891560E+01         -5.2371251822E+01         -5.0719253651E+01         -4.9482740569E+01         1.9779277974E+00          2.0102549730E+00          -5.3068823258E+01         -4.9336744031E+01         -4.8735221415E+01         -4.7165337622E+01         0.0000000000E+00          1.0022548585E+00          5.1431936999E+02          5.2355397396E+02          5.8148479383E+00          -1.1631737666E+01         -1.1101768500E+01         -1.0833415596E+01         -1.0510887626E+01         3.1313135860E+02          9.2024181586E+00          2.7723696998E+00          4.6138975052E+00          4.6578632032E+02          6.1137546369E+01          6.1371416748E+01          0.0000000000E+00          1.5696465471E-01          -1.7492231225E+00         2.6038035062E-01          6.9668806868E-05          1.9669179821E+00          1.0010706038E+00          -3.2530795460E-01         8.2630012603E-03          3.2658621371E-02          -3.3601181961E+00         
2025-05-13                07:55:18.654              132.37174369              3176.921849               1747122918.655            0                         963                       1.4800188544E+02          4.5006278992E+01          4.4995018005E+01          4.5046195984E+01          4.0562500000E+01          0.0000000000E+00          0.0000000000E+00          3.4448278440E+04          3.0000000000E+00          1.0600000000E+02          2.0254622075E+00          2.0505803878E+00          2.1652336885E-02          2.1390831720E-02          -6.0341891560E+01         -6.0341891560E+01         -5.2371251822E+01         -5.0719253651E+01         -4.9482740569E+01         1.9779277974E+00          2.0102549730E+00          -5.3068823258E+01         -4.9336744031E+01         -4.8735221415E+01         -4.7165337622E+01         0.0000000000E+00          1.0022548585E+00          5.1431936999E+02          5.2355397396E+02          5.8148479383E+00          -1.1631737666E+01         -1.1101768500E+01         -1.0833415596E+01         -1.0510887626E+01         3.1313135860E+02          9.2248985670E+00          2.7723696998E+00          4.6138975052E+00          4.6578632032E+02          6.1137546369E+01          6.1371416748E+01          0.0000000000E+00          1.5696465471E-01          -1.7492231225E+00         2.6038035062E-01          6.9668806868E-05          1.9669179821E+00          1.0010706038E+00          -3.2530795460E-01         8.2630012603E-03          3.2658621371E-02          -3.3601181961E+00         
2025-05-13                07:55:19.227              132.37175032              3176.922008               1747122919.228            0                         963                       1.4800241089E+02          4.5006278992E+01          4.4995018005E+01          4.5046195984E+01          4.0562500000E+01          0.0000000000E+00          0.0000000000E+00          3.4448695312E+04          3.0000000000E+00          1.0500000000E+02          2.0254622075E+00          2.0505803878E+00          2.1652336885E-02          2.1390831720E-02          -6.0341891560E+01         -6.0341891560E+01         -5.2371251822E+01         -5.0719253651E+01         -4.9482740569E+01         1.9779277974E+00          2.0102549730E+00          -5.3068823258E+01         -4.9336744031E+01         -4.8735221415E+01         -4.7165337622E+01         0.0000000000E+00          1.0022548585E+00          5.1486532631E+02          5.2412829264E+02          5.8212266040E+00          -1.1631737666E+01         -1.1101768500E+01         -1.0833415596E+01         -1.0510887626E+01         3.1346281445E+02          9.2248985670E+00          2.7723696998E+00          4.6138975052E+00          4.6578632032E+02          6.1137546369E+01          6.1371416748E+01          0.0000000000E+00          1.5696465471E-01          -1.7492231225E+00         2.6038035062E-01          6.9668806868E-05          1.9669179821E+00          1.0010706038E+00          -3.2530795460E-01         8.2630012603E-03          3.2658621371E-02          -3.3601181961E+00         
2025-05-13                07:55:19.808              132.37175704              3176.922169               1747122919.808            0                         963                       1.4800067300E+02          4.5006278992E+01          4.4995257714E+01          4.5046172013E+01          4.0562500000E+01          0.0000000000E+00          0.0000000000E+00          3.4448867136E+04          3.0000000000E+00          1.0600000000E+02          2.0254622075E+00          2.0505803878E+00          2.1652336885E-02          2.1390831720E-02          -6.0341891560E+01         -6.0341891560E+01         -5.2371251822E+01         -5.0719253651E+01         -4.9482740569E+01         1.9779277974E+00          2.0102549730E+00          -5.3068823258E+01         -4.9336744031E+01         -4.8735221415E+01         -4.7165337622E+01         0.0000000000E+00          1.0022548585E+00          5.1486532631E+02          5.2412829264E+02          5.8274064119E+00          -1.0582486969E+01         -1.1183190503E+01         -1.0827635372E+01         -1.0513481389E+01         3.1346281445E+02          9.2282751183E+00          2.7723696998E+00          4.6138975052E+00          4.6578632032E+02          6.1137546369E+01          6.1371416748E+01          0.0000000000E+00          1.5696465471E-01          -1.7492231225E+00         2.6038035062E-01          6.9668806868E-05          1.9669179821E+00          1.0010706038E+00          -3.2530795460E-01         8.2630012603E-03          3.2658621371E-02          -3.3601181961E+00         
2025-05-13                07:55:21.082              132.37177179              3176.922523               1747122921.083            0                         963                       1.4800317281E+02          4.5006278992E+01          4.4995323181E+01          4.5046165466E+01          4.0562500000E+01          0.0000000000E+00          0.0000000000E+00          3.4452177783E+04          3.0000000000E+00          1.5000000000E+02          2.0248842350E+00          2.0499534043E+00          2.2117039517E-02          2.1867921766E-02          -3.9881376542E+01         -3.9881376542E+01         -5.1048956562E+01         -5.0233014610E+01         -4.9386653199E+01         2.0031341394E+00          2.0359400216E+00          -4.4161715712E+01         -4.7869001306E+01         -4.8290161330E+01         -4.7189242801E+01         0.0000000000E+00          1.0006464418E+00          5.1486532631E+02          5.2412829264E+02          5.8274064119E+00          -1.0582486969E+01         -1.1183190503E+01         -1.0827635372E+01         -1.0513481389E+01         3.1346281445E+02          9.2282751183E+00          2.8294084238E+00          4.6634543123E+00          4.6569907405E+02          6.1039432951E+01          6.1272978905E+01          0.0000000000E+00          1.3500732422E-01          -1.7442655120E+00         2.0891032637E-01          1.1228921187E-04          1.9926470588E+00          1.0024485168E+00          -2.7607847787E-01         3.8442350993E-03          3.6504947916E-02          -8.5733357960E+00         
2025-05-13                07:55:22.361              132.37178660              3176.922878               1747122922.362            0                         963                       1.4799902893E+02          4.5006278992E+01          4.4995323181E+01          4.5046165466E+01          4.0562500000E+01          0.0000000000E+00          0.0000000000E+00          3.4450211917E+04          3.0000000000E+00          1.0600000000E+02          2.0248842350E+00          2.0499534043E+00          2.2117039517E-02          2.1867921766E-02          -3.9881376542E+01         -3.9881376542E+01         -5.1048956562E+01         -5.0233014610E+01         -4.9386653199E+01         2.0031341394E+00          2.0359400216E+00          -4.4161715712E+01         -4.7869001306E+01         -4.8290161330E+01         -4.7189242801E+01         0.0000000000E+00          1.0006464418E+00          5.1486532631E+02          5.2412829264E+02          5.8274064119E+00          -1.0582486969E+01         -1.1183190503E+01         -1.0827635372E+01         -1.0513481389E+01         3.1346281445E+02          9.2381980866E+00          2.8294084238E+00          4.6634543123E+00          4.6569907405E+02          6.1039432951E+01          6.1272978905E+01          0.0000000000E+00          1.3500732422E-01          -1.7442655120E+00         2.0891032637E-01          1.1228921187E-04          1.9926470588E+00          1.0024485168E+00          -2.7607847787E-01         3.8442350993E-03          3.6504947916E-02          -8.5733357960E+00         
2025-05-13                07:55:22.953              132.37179344              3176.923043               1747122922.953            0                         963                       1.4800199890E+02          4.5006278992E+01          4.4995323181E+01          4.5046165466E+01          4.0562500000E+01          0.0000000000E+00          0.0000000000E+00          3.4451359375E+04          3.0000000000E+00          1.0500000000E+02          2.0248842350E+00          2.0499534043E+00          2.2117039517E-02          2.1867921766E-02          -3.9881376542E+01         -3.9881376542E+01         -5.1048956562E+01         -5.0233014610E+01         -4.9386653199E+01         2.0031341394E+00          2.0359400216E+00          -4.4161715712E+01         -4.7869001306E+01         -4.8290161330E+01         -4.7189242801E+01         0.0000000000E+00          1.0006464418E+00          5.1545249424E+02          5.2471055820E+02          5.8338802050E+00          -1.0582486969E+01         -1.1183190503E+01         -1.0827635372E+01         -1.0513481389E+01         3.1381929030E+02          9.2381980866E+00          2.8294084238E+00          4.6634543123E+00          4.6569907405E+02          6.1039432951E+01          6.1272978905E+01          0.0000000000E+00          1.3500732422E-01          -1.7442655120E+00         2.0891032637E-01          1.1228921187E-04          1.9926470588E+00          1.0024485168E+00          -2.7607847787E-01         3.8442350993E-03          3.6504947916E-02          -8.5733357960E+00         
2025-05-13                07:55:23.542              132.37180025              3176.923206               1747122923.542            0                         963                       1.4800125016E+02          4.5006278992E+01          4.4995323181E+01          4.5046165466E+01          4.0562500000E+01          0.0000000000E+00          0.0000000000E+00          3.4450422919E+04          3.0000000000E+00          1.0600000000E+02          2.0248842350E+00          2.0499534043E+00          2.2117039517E-02          2.1867921766E-02          -3.9881376542E+01         -3.9881376542E+01         -5.1048956562E+01         -5.0233014610E+01         -4.9386653199E+01         2.0031341394E+00          2.0359400216E+00          -4.4161715712E+01         -4.7869001306E+01         -4.8290161330E+01         -4.7189242801E+01         0.0000000000E+00          1.0006464418E+00          5.1545249424E+02          5.2471055820E+02          5.8344140995E+00          -1.0491939240E+01         -1.1060129135E+01         -1.0788105316E+01         -1.0507249616E+01         3.1381929030E+02          9.2375510522E+00          2.8294084238E+00          4.6634543123E+00          4.6569907405E+02          6.1039432951E+01          6.1272978905E+01          0.0000000000E+00          1.3500732422E-01          -1.7442655120E+00         2.0891032637E-01          1.1228921187E-04          1.9926470588E+00          1.0024485168E+00          -2.7607847787E-01         3.8442350993E-03          3.6504947916E-02          -8.5733357960E+00         
2025-05-13                07:55:24.842              132.37181530              3176.923567               1747122924.842            0                         963                       1.4799921830E+02          4.5006154505E+01          4.4995357132E+01          4.5046256002E+01          4.0539322917E+01          0.0000000000E+00          0.0000000000E+00          3.4447571061E+04          3.0000000000E+00          1.5000000000E+02          2.0249215708E+00          2.0499260756E+00          2.1760043620E-02          2.1475231697E-02          -5.5366264732E+01         -5.5366264732E+01         -5.1540976656E+01         -5.0447009668E+01         -4.9518559379E+01         1.9613127045E+00          1.9933794614E+00          -4.1284456930E+01         -4.7019389784E+01         -4.8489054292E+01         -4.7114735186E+01         0.0000000000E+00          9.9814357739E-01          5.1545249424E+02          5.2471055820E+02          5.8344140995E+00          -1.0491939240E+01         -1.1060129135E+01         -1.0788105316E+01         -1.0507249616E+01         3.1381929030E+02          9.2375510522E+00          2.7861161980E+00          4.5771166248E+00          4.6572085973E+02          6.0886758221E+01          6.1120869388E+01          0.0000000000E+00          1.2008506417E-01          -1.6922938693E+00         1.7870234850E-01          1.2226110401E-04          1.9808485203E+00          1.0009082802E+00          -3.7991130052E-01         4.1381832678E-03          3.6568905967E-02          -1.0517485003E+01         
2025-05-13                07:55:26.128              132.37183019              3176.923924               1747122926.128            0                         963                       1.4800047599E+02          4.5005943298E+01          4.4995414734E+01          4.5046409607E+01          4.0500000000E+01          0.0000000000E+00          0.0000000000E+00          3.4449039385E+04          3.0000000000E+00          1.0600000000E+02          2.0249215708E+00          2.0499260756E+00          2.1760043620E-02          2.1475231697E-02          -5.5366264732E+01         -5.5366264732E+01         -5.1540976656E+01         -5.0447009668E+01         -4.9518559379E+01         1.9613127045E+00          1.9933794614E+00          -4.1284456930E+01         -4.7019389784E+01         -4.8489054292E+01         -4.7114735186E+01         0.0000000000E+00          9.9814357739E-01          5.1545249424E+02          5.2471055820E+02          5.8344140995E+00          -1.0491939240E+01         -1.1060129135E+01         -1.0788105316E+01         -1.0507249616E+01         3.1381929030E+02          9.2439100282E+00          2.7861161980E+00          4.5771166248E+00          4.6572085973E+02          6.0886758221E+01          6.1120869388E+01          0.0000000000E+00          1.2008506417E-01          -1.6922938693E+00         1.7870234850E-01          1.2226110401E-04          1.9808485203E+00          1.0009082802E+00          -3.7991130052E-01         4.1381832678E-03          3.6568905967E-02          -1.0517485003E+01         
2025-05-13                07:55:26.716              132.37183699              3176.924088               1747122926.716            0                         963                       1.4800025940E+02          4.5005943298E+01          4.4995414734E+01          4.5046409607E+01          4.0500000000E+01          0.0000000000E+00          0.0000000000E+00          3.4449449219E+04          3.0000000000E+00          1.0500000000E+02          2.0249215708E+00          2.0499260756E+00          2.1760043620E-02          2.1475231697E-02          -5.5366264732E+01         -5.5366264732E+01         -5.1540976656E+01         -5.0447009668E+01         -4.9518559379E+01         1.9613127045E+00          1.9933794614E+00          -4.1284456930E+01         -4.7019389784E+01         -4.8489054292E+01         -4.7114735186E+01         0.0000000000E+00          9.9814357739E-01          5.1626473191E+02          5.2551328875E+02          5.8433399012E+00          -1.0491939240E+01         -1.1060129135E+01         -1.0788105316E+01         -1.0507249616E+01         3.1431240836E+02          9.2439100282E+00          2.7861161980E+00          4.5771166248E+00          4.6572085973E+02          6.0886758221E+01          6.1120869388E+01          0.0000000000E+00          1.2008506417E-01          -1.6922938693E+00         1.7870234850E-01          1.2226110401E-04          1.9808485203E+00          1.0009082802E+00          -3.7991130052E-01         4.1381832678E-03          3.6568905967E-02          -1.0517485003E+01         
2025-05-13                07:55:27.305              132.37184382              3176.924252               1747122927.306            0                         963                       1.4800005988E+02          4.5005943298E+01          4.4995414734E+01          4.5046409607E+01          4.0500000000E+01          0.0000000000E+00          0.0000000000E+00          3.4449167041E+04          3.0000000000E+00          1.0600000000E+02          2.0249215708E+00          2.0499260756E+00          2.1760043620E-02          2.1475231697E-02          -5.5366264732E+01         -5.5366264732E+01         -5.1540976656E+01         -5.0447009668E+01         -4.9518559379E+01         1.9613127045E+00          1.9933794614E+00          -4.1284456930E+01         -4.7019389784E+01         -4.8489054292E+01         -4.7114735186E+01         0.0000000000E+00          9.9814357739E-01          5.1626473191E+02          5.2551328875E+02          5.8447164367E+00          -1.0258837468E+01         -1.0893089409E+01         -1.0775768254E+01         -1.0497299312E+01         3.1431240836E+02          9.2645938719E+00          2.7861161980E+00          4.5771166248E+00          4.6572085973E+02          6.0886758221E+01          6.1120869388E+01          0.0000000000E+00          1.2008506417E-01          -1.6922938693E+00         1.7870234850E-01          1.2226110401E-04          1.9808485203E+00          1.0009082802E+00          -3.7991130052E-01         4.1381832678E-03          3.6568905967E-02          -1.0517485003E+01         
2025-05-13                07:55:28.594              132.37185873              3176.924609               1747122928.594            0                         963                       1.4799859063E+02          4.5005852509E+01          4.4995376905E+01          4.5046402041E+01          4.0500000000E+01          0.0000000000E+00          0.0000000000E+00          3.4447271313E+04          3.0000000000E+00          1.5000000000E+02          2.0248075621E+00          2.0498276565E+00          2.1838503662E-02          2.1565009778E-02          -5.1914686709E+01         -5.1914686709E+01         -5.0789082132E+01         -5.0308876802E+01         -4.9639159462E+01         1.9868021109E+00          2.0192001868E+00          -4.9587430967E+01         -4.6059510750E+01         -4.8637523332E+01         -4.7258640661E+01         0.0000000000E+00          9.9879678897E-01          5.1626473191E+02          5.2551328875E+02          5.8447164367E+00          -1.0258837468E+01         -1.0893089409E+01         -1.0775768254E+01         -1.0497299312E+01         3.1431240836E+02          9.2645938719E+00          2.7950033744E+00          4.6341197305E+00          4.6559124869E+02          6.0926604127E+01          6.1160342121E+01          0.0000000000E+00          1.3397606656E-01          -1.6230439578E+00         2.8187760699E-01          9.1439898936E-05          1.9724796994E+00          1.0013922928E+00          -5.2311551693E-01         1.8424310701E-03          3.6326681273E-02          -1.3872406050E+01         
2025-05-13                07:55:29.880              132.37187361              3176.924967               1747122929.880            0                         963                       1.4800080992E+02          4.5005577087E+01          4.4995262146E+01          4.5046379089E+01          4.0500000000E+01          0.0000000000E+00          0.0000000000E+00          3.4448554107E+04          3.0000000000E+00          1.0600000000E+02          2.0248075621E+00          2.0498276565E+00          2.1838503662E-02          2.1565009778E-02          -5.1914686709E+01         -5.1914686709E+01         -5.0789082132E+01         -5.0308876802E+01         -4.9639159462E+01         1.9868021109E+00          2.0192001868E+00          -4.9587430967E+01         -4.6059510750E+01         -4.8637523332E+01         -4.7258640661E+01         0.0000000000E+00          9.9879678897E-01          5.1626473191E+02          5.2551328875E+02          5.8447164367E+00          -1.0258837468E+01         -1.0893089409E+01         -1.0775768254E+01         -1.0497299312E+01         3.1431240836E+02          9.2377369789E+00          2.7950033744E+00          4.6341197305E+00          4.6559124869E+02          6.0926604127E+01          6.1160342121E+01          0.0000000000E+00          1.3397606656E-01          -1.6230439578E+00         2.8187760699E-01          9.1439898936E-05          1.9724796994E+00          1.0013922928E+00          -5.2311551693E-01         1.8424310701E-03          3.6326681273E-02          -1.3872406050E+01         
2025-05-13                07:55:30.456              132.37188028              3176.925127               1747122930.456            0                         963                       1.4799971008E+02          4.5005577087E+01          4.4995262146E+01          4.5046379089E+01          4.0500000000E+01          0.0000000000E+00          0.0000000000E+00          3.4447792969E+04          3.0000000000E+00          1.0500000000E+02          2.0248075621E+00          2.0498276565E+00          2.1838503662E-02          2.1565009778E-02          -5.1914686709E+01         -5.1914686709E+01         -5.0789082132E+01         -5.0308876802E+01         -4.9639159462E+01         1.9868021109E+00          2.0192001868E+00          -4.9587430967E+01         -4.6059510750E+01         -4.8637523332E+01         -4.7258640661E+01         0.0000000000E+00          9.9879678897E-01          5.1684674425E+02          5.2611198276E+02          5.8513750632E+00          -1.0258837468E+01         -1.0893089409E+01         -1.0775768254E+01         -1.0497299312E+01         3.1466575420E+02          9.2377369789E+00          2.7950033744E+00          4.6341197305E+00          4.6559124869E+02          6.0926604127E+01          6.1160342121E+01          0.0000000000E+00          1.3397606656E-01          -1.6230439578E+00         2.8187760699E-01          9.1439898936E-05          1.9724796994E+00          1.0013922928E+00          -5.2311551693E-01         1.8424310701E-03          3.6326681273E-02          -1.3872406050E+01         
2025-05-13                07:55:31.038              132.37188701              3176.925288               1747122931.038            0                         963                       1.4800044593E+02          4.5005577087E+01          4.4995262146E+01          4.5046379089E+01          4.0500000000E+01          0.0000000000E+00          0.0000000000E+00          3.4449249858E+04          3.0000000000E+00          1.0600000000E+02          2.0248075621E+00          2.0498276565E+00          2.1838503662E-02          2.1565009778E-02          -5.1914686709E+01         -5.1914686709E+01         -5.0789082132E+01         -5.0308876802E+01         -4.9639159462E+01         1.9868021109E+00          2.0192001868E+00          -4.9587430967E+01         -4.6059510750E+01         -4.8637523332E+01         -4.7258640661E+01         0.0000000000E+00          9.9879678897E-01          5.1684674425E+02          5.2611198276E+02          5.8417776236E+00          -1.1882213319E+01         -1.0896920792E+01         -1.0810208411E+01         -1.0521484924E+01         3.1466575420E+02          9.2612915253E+00          2.7950033744E+00          4.6341197305E+00          4.6559124869E+02          6.0926604127E+01          6.1160342121E+01          0.0000000000E+00          1.3397606656E-01          -1.6230439578E+00         2.8187760699E-01          9.1439898936E-05          1.9724796994E+00          1.0013922928E+00          -5.2311551693E-01         1.8424310701E-03          3.6326681273E-02          -1.3872406050E+01         
2025-05-13                07:55:32.315              132.37190179              3176.925643               1747122932.315            0                         963                       1.4799961090E+02          4.5005577087E+01          4.4995262146E+01          4.5046379089E+01          4.0524739583E+01          0.0000000000E+00          0.0000000000E+00          3.4448913167E+04          3.0000000000E+00          1.5000000000E+02          2.0249227551E+00          2.0499446830E+00          2.1758711901E-02          2.1521905882E-02          -5.5432650435E+01         -5.5432650435E+01         -5.1100146635E+01         -5.0410300089E+01         -4.9693215852E+01         1.9664267109E+00          1.9985145958E+00          -4.1669538374E+01         -4.5079150219E+01         -4.8636978663E+01         -4.7198040239E+01         0.0000000000E+00          9.9881265586E-01          5.1684674425E+02          5.2611198276E+02          5.8417776236E+00          -1.1882213319E+01         -1.0896920792E+01         -1.0810208411E+01         -1.0521484924E+01         3.1466575420E+02          9.2612915253E+00          2.7856142817E+00          4.5782197508E+00          4.6567383729E+02          6.0927572007E+01          6.1161675953E+01          0.0000000000E+00          1.4588597213E-01          -1.7197478448E+00         1.8292824677E-01          1.4439257882E-04          1.9767893078E+00          1.0000208812E+00          -3.4271350210E-01         5.3926375945E-03          3.7789039649E-02          -7.7835125387E+00         
2025-05-13                07:55:33.602              132.37191670              3176.926001               1747122933.603            0                         963                       1.4799994743E+02          4.5005577087E+01          4.4995262146E+01          4.5046379089E+01          4.0562500000E+01          0.0000000000E+00          0.0000000000E+00          3.4449458733E+04          3.0000000000E+00          1.0600000000E+02          2.0249227551E+00          2.0499446830E+00          2.1758711901E-02          2.1521905882E-02          -5.5432650435E+01         -5.5432650435E+01         -5.1100146635E+01         -5.0410300089E+01         -4.9693215852E+01         1.9664267109E+00          1.9985145958E+00          -4.1669538374E+01         -4.5079150219E+01         -4.8636978663E+01         -4.7198040239E+01         0.0000000000E+00          9.9881265586E-01          5.1684674425E+02          5.2611198276E+02          5.8417776236E+00          -1.1882213319E+01         -1.0896920792E+01         -1.0810208411E+01         -1.0521484924E+01         3.1466575420E+02          9.2735454384E+00          2.7856142817E+00          4.5782197508E+00          4.6567383729E+02          6.0927572007E+01          6.1161675953E+01          0.0000000000E+00          1.4588597213E-01          -1.7197478448E+00         1.8292824677E-01          1.4439257882E-04          1.9767893078E+00          1.0000208812E+00          -3.4271350210E-01         5.3926375945E-03          3.7789039649E-02          -7.7835125387E+00         
2025-05-13                07:55:34.203              132.37192365              3176.926168               1747122934.203            0                         963                       1.4799700928E+02          4.5005577087E+01          4.4995262146E+01          4.5046379089E+01          4.0562500000E+01          0.0000000000E+00          0.0000000000E+00          3.4446929688E+04          3.0000000000E+00          1.0500000000E+02          2.0249227551E+00          2.0499446830E+00          2.1758711901E-02          2.1521905882E-02          -5.5432650435E+01         -5.5432650435E+01         -5.1100146635E+01         -5.0410300089E+01         -4.9693215852E+01         1.9664267109E+00          1.9985145958E+00          -4.1669538374E+01         -4.5079150219E+01         -4.8636978663E+01         -4.7198040239E+01         0.0000000000E+00          9.9881265586E-01          5.1742462195E+02          5.2670034354E+02          5.8483105918E+00          -1.1882213319E+01         -1.0896920792E+01         -1.0810208411E+01         -1.0521484924E+01         3.1501658985E+02          9.2735454384E+00          2.7856142817E+00          4.5782197508E+00          4.6567383729E+02          6.0927572007E+01          6.1161675953E+01          0.0000000000E+00          1.4588597213E-01          -1.7197478448E+00         1.8292824677E-01          1.4439257882E-04          1.9767893078E+00          1.0000208812E+00          -3.4271350210E-01         5.3926375945E-03          3.7789039649E-02          -7.7835125387E+00         
2025-05-13                07:55:34.778              132.37193030              3176.926327               1747122934.778            0                         963                       1.4799848127E+02          4.5005465290E+01          4.4995351584E+01          4.5046453621E+01          4.0562500000E+01          0.0000000000E+00          0.0000000000E+00          3.4448389310E+04          3.0000000000E+00          1.0600000000E+02          2.0249227551E+00          2.0499446830E+00          2.1758711901E-02          2.1521905882E-02          -5.5432650435E+01         -5.5432650435E+01         -5.1100146635E+01         -5.0410300089E+01         -4.9693215852E+01         1.9664267109E+00          1.9985145958E+00          -4.1669538374E+01         -4.5079150219E+01         -4.8636978663E+01         -4.7198040239E+01         0.0000000000E+00          9.9881265586E-01          5.1742462195E+02          5.2670034354E+02          5.8591373087E+00          -1.0052954869E+01         -1.0815946017E+01         -1.0765346932E+01         -1.0510119473E+01         3.1501658985E+02          9.2801996013E+00          2.7856142817E+00          4.5782197508E+00          4.6567383729E+02          6.0927572007E+01          6.1161675953E+01          0.0000000000E+00          1.4588597213E-01          -1.7197478448E+00         1.8292824677E-01          1.4439257882E-04          1.9767893078E+00          1.0000208812E+00          -3.4271350210E-01         5.3926375945E-03          3.7789039649E-02          -7.7835125387E+00         
2025-05-13                07:55:36.042              132.37194493              3176.926678               1747122936.042            0                         963                       1.4800291691E+02          4.5005119324E+01          4.4995628357E+01          4.5046684265E+01          4.0562500000E+01          0.0000000000E+00          0.0000000000E+00          3.4453974382E+04          3.0000000000E+00          1.5000000000E+02          2.0247977836E+00          2.0498088495E+00          2.1853599164E-02          2.1627294724E-02          -5.1250633838E+01         -5.1250633838E+01         -5.1314120343E+01         -5.0525730139E+01         -4.9636451167E+01         2.0075919232E+00          2.0403520846E+00          -5.6723593185E+01         -4.6764350637E+01         -4.9222168161E+01         -4.7295625622E+01         0.0000000000E+00          9.9845440402E-01          5.1742462195E+02          5.2670034354E+02          5.8591373087E+00          -1.0052954869E+01         -1.0815946017E+01         -1.0765346932E+01         -1.0510119473E+01         3.1501658985E+02          9.2801996013E+00          2.7965762690E+00          4.6737891079E+00          4.6554147242E+02          6.0905718645E+01          6.1139196942E+01          0.0000000000E+00          1.4628929194E-01          -1.6853636706E+00         2.4192558365E-01          1.5307734212E-04          1.9775263751E+00          1.0005368274E+00          -4.1674289432E-01         2.5444274003E-03          3.7331905026E-02          -8.0619030497E+00         
